video_id,views,likes,comments,crawl_date
KdIouKLeJws,3181,0,0,2025-11-25T03:46:09.803605+00:00
KdaO42cVR-Y,772,12,17,2025-11-25T03:46:09.803608+00:00
KhAoZ9xU8f8,1338,5,0,2025-11-25T03:46:09.803610+00:00
KiQU2bny1Nw,45620,0,3,2025-11-25T03:46:09.803613+00:00
Kj1DVv_H5d4,1755,36,1,2025-11-25T03:46:09.803615+00:00
KkZY1zoUCxE,19672,417,4,2025-11-25T03:46:09.803618+00:00
KkajkLZp-VU,29613,51,27,2025-11-25T03:46:09.803621+00:00
KlJGms18kq4,314340,2310,35,2025-11-25T03:46:09.803623+00:00
Ko5GomqlqA4,24949,410,10,2025-11-25T03:46:09.803626+00:00
KohF9J1BcMc,7853,98,0,2025-11-25T03:46:09.803628+00:00
KoixMDFUMRU,266186,2884,4,2025-11-25T03:46:09.803631+00:00
KrbI3wbdJmk,52560,169,0,2025-11-25T03:46:09.803633+00:00
KrpP1Uxs88k,20402,92,2,2025-11-25T03:46:09.803635+00:00
KtfeS0WyWkU,35768,54,1,2025-11-25T03:46:09.803638+00:00
KvaFSgAi_Uk,513,19,1,2025-11-25T03:46:09.803640+00:00
KzSc_9QBDPk,1159,15,3,2025-11-25T03:46:09.803642+00:00
L-VoCm_JQTg,439145,7179,13,2025-11-25T03:46:09.803645+00:00
L-i6_goqR0Y,1120902,16077,559,2025-11-25T03:46:09.803647+00:00
L-qOQ9g7j9Y,1143660,58137,323,2025-11-25T03:46:09.803659+00:00
L1iaft5BwFk,30776,0,1,2025-11-25T03:46:09.803662+00:00
L2xfRjr7WKo,33533,124,0,2025-11-25T03:46:09.803664+00:00
L4IFU7l7UvQ,52196,961,2,2025-11-25T03:46:09.803666+00:00
L5PSOa7gs1k,4086,47,1,2025-11-25T03:46:09.803669+00:00
L63dlZC5LJs,373382,8945,86,2025-11-25T03:46:09.803671+00:00
L9Izo0X5PBI,927470,19719,104,2025-11-25T03:46:09.803673+00:00
LBMk-_eJ6b4,1360,0,0,2025-11-25T03:46:09.803676+00:00
LDBuiX20FvI,7454,0,0,2025-11-25T03:46:09.803678+00:00
LDVgkeNWsBE,51071,463,5,2025-11-25T03:46:09.803680+00:00
LFd96Ep7LsY,1766,28,1,2025-11-25T03:46:09.803683+00:00
LFk_xKrw6gI,939,16,0,2025-11-25T03:46:09.803685+00:00
LHzri_AriO0,883,16,4,2025-11-25T03:46:09.803687+00:00
LI9zhP-Vnfw,5577641,36194,16,2025-11-25T03:46:09.803689+00:00
LJJ_S87d0eg,57832,214,1,2025-11-25T03:46:09.803692+00:00
LJS1iWwNfQs,842,4,0,2025-11-25T03:46:09.803694+00:00
LKZdDfymjm0,161432,0,1,2025-11-25T03:46:09.803697+00:00
LNZmLaUsnY4,148530,685,1,2025-11-25T03:46:09.803699+00:00
LNv5FQK1Qpc,7124,0,0,2025-11-25T03:46:09.803701+00:00
LOa03idRl48,807392,21956,103,2025-11-25T03:46:10.372983+00:00
LOs00WIoZgE,16839,167,9,2025-11-25T03:46:10.373001+00:00
LPVMRv32XqI,60029,0,7,2025-11-25T03:46:10.373006+00:00
LR377VtayOQ,28248,387,8,2025-11-25T03:46:10.373009+00:00
LSx3XMYquuw,805,0,1,2025-11-25T03:46:10.373012+00:00
LT3oHNu_mqw,53887,1348,728,2025-11-25T03:46:10.373015+00:00
LZoS7E5cHSc,991659,27627,137,2025-11-25T03:46:10.373019+00:00
L_6Lf7cz_9o,2995,37,24,2025-11-25T03:46:10.373021+00:00
L_MEg9iIe-k,11249,201,0,2025-11-25T03:46:10.373024+00:00
L_pdEvOZkbQ,24630,501,1,2025-11-25T03:46:10.373028+00:00
L_urIIa733Y,16889,386,3,2025-11-25T03:46:10.373030+00:00
LcHO6s46xTM,1764,28,4,2025-11-25T03:46:10.373033+00:00
LdwqHwJiTb8,1646,10,0,2025-11-25T03:46:10.373042+00:00
Le6ON9YKlng,326,2,0,2025-11-25T03:46:10.373045+00:00
LfOaoXnMgVc,11420,82,10,2025-11-25T03:46:10.373047+00:00
LhG_Z2HUpao,1096,8,0,2025-11-25T03:46:10.373050+00:00
LhjP2KiXhkg,203489,0,83,2025-11-25T03:46:10.373053+00:00
LiUD1jihYpY,2990,88,0,2025-11-25T03:46:10.373056+00:00
Lipg_Rnmn4Y,55157,2394,449,2025-11-25T03:46:10.373059+00:00
LjakDCw-1UE,19338,167,0,2025-11-25T03:46:10.373062+00:00
LmT2yOtZ-FI,1195,11,1,2025-11-25T03:46:10.373065+00:00
Ln7A3Y0sUGs,29099,240,0,2025-11-25T03:46:10.373068+00:00
LnGI7vN7o90,1936,17,1,2025-11-25T03:46:10.373070+00:00
LnW3ebV27lE,333315,3566,15,2025-11-25T03:46:10.373073+00:00
LoeJEU2tkss,23660,0,1,2025-11-25T03:46:10.373076+00:00
LqDrGaX4aXQ,1181,50,0,2025-11-25T03:46:10.373079+00:00
Lr4jZUbr6i8,28387,0,2,2025-11-25T03:46:10.373082+00:00
LrBuWUOy27Q,2061,20,7,2025-11-25T03:46:10.373084+00:00
LrCuEPSy5tU,2022,4,0,2025-11-25T03:46:10.373087+00:00
LwA6AG4mmIk,14982,274,0,2025-11-25T03:46:10.373090+00:00
Lx5oQB-PQ_E,3617,115,7,2025-11-25T03:46:10.373093+00:00
LyIcQGH2PAQ,1280,17,0,2025-11-25T03:46:10.373096+00:00
LypZLl6_TPc,22862,372,4,2025-11-25T03:46:10.373099+00:00
LzJTH3PFwqk,29,3,0,2025-11-25T03:46:10.373101+00:00
M-IgUNjLDfA,36456,0,2,2025-11-25T03:46:10.373104+00:00
M-KE2ddQUYo,8523,113,7,2025-11-25T03:46:10.373107+00:00
M-OlH5MwCPc,27505,109,1,2025-11-25T03:46:10.373110+00:00
M07yY44PXjY,1255,18,3,2025-11-25T03:46:10.373113+00:00
M0yRBVlGwS0,38197,152,8,2025-11-25T03:46:10.373115+00:00
M1rmwzmXH1s,15495,0,1,2025-11-25T03:46:10.373118+00:00
M48eNVKeQrA,1013,26,0,2025-11-25T03:46:10.373121+00:00
M4J8wfXB3Os,12817,148,2,2025-11-25T03:46:10.373124+00:00
M4TCN8c4vxc,137,12,8,2025-11-25T03:46:10.373126+00:00
M7RmG1VWdh8,1382,24,0,2025-11-25T03:46:10.373129+00:00
M9SYmgwDWlU,1570,6,0,2025-11-25T03:46:10.373132+00:00
M9_EhhelfQw,5518,26,0,2025-11-25T03:46:10.373135+00:00
MAE3LAEyDGg,116560,10384,416,2025-11-25T03:46:10.373138+00:00
MBBTZpOzs0Y,4183,45,6,2025-11-25T03:46:10.965516+00:00
MBqyIwgwhHU,562,26,0,2025-11-25T03:46:10.965538+00:00
MCaKF3XDjzc,7161,33,0,2025-11-25T03:46:10.965541+00:00
MD6SXGe97H0,4884,0,0,2025-11-25T03:46:10.965544+00:00
MEcHQNAdtU0,41079,139,6,2025-11-25T03:46:10.965547+00:00
MGorcFjoDz4,14512,59,0,2025-11-25T03:46:10.965550+00:00
MHwDefb6d_U,1265,15,2,2025-11-25T03:46:10.965552+00:00
MIrJ8RaCorc,53371,302,0,2025-11-25T03:46:10.965555+00:00
MLcUlicrR3Y,1139176,10496,5,2025-11-25T03:46:10.965557+00:00
MN7_G2NFrsU,5703,32,0,2025-11-25T03:46:10.965559+00:00
MNrdcwmP21E,121277,1508,1,2025-11-25T03:46:10.965562+00:00
MOURGZkJ5go,884,8,0,2025-11-25T03:46:10.965564+00:00
MOxwX5jDelQ,11353,0,0,2025-11-25T03:46:10.965566+00:00
MP24AKrUyF8,61473,371,0,2025-11-25T03:46:10.965569+00:00
MPQHuQPfNQ8,28158,203,1,2025-11-25T03:46:10.965571+00:00
MPclduW4Gn4,382799,5069,87,2025-11-25T03:46:10.965573+00:00
MQAYeOj2ZBo,9,0,0,2025-11-25T03:46:10.965575+00:00
MQJz4uyXslk,879,0,0,2025-11-25T03:46:10.965578+00:00
MQY4wA1yrps,31888,193,5,2025-11-25T03:46:10.965580+00:00
MQdteSqlWkk,2166,10,1,2025-11-25T03:46:10.965582+00:00
MRSmpIGOq0w,1111,0,6,2025-11-25T03:46:10.965585+00:00
MTrhF4KHTiI,28031,0,0,2025-11-25T03:46:10.965587+00:00
MU12fVdzlbg,1,0,0,2025-11-25T03:46:10.965589+00:00
MUC-Tc3rbNU,2461,55,1,2025-11-25T03:46:10.965592+00:00
MUYMKet3S0c,4506,22,10,2025-11-25T03:46:10.965594+00:00
MXR9XDIBUFk,32402,318,3,2025-11-25T03:46:10.965596+00:00
MXTqQKxEVJg,39456,32,0,2025-11-25T03:46:10.965598+00:00
MXdqBo3zub0,778,7,0,2025-11-25T03:46:10.965601+00:00
MZDYkebgIzY,1360,22,0,2025-11-25T03:46:10.965603+00:00
Mag513T6cCA,3575,0,0,2025-11-25T03:46:10.965605+00:00
MgnoN92hRv4,76924,356,1,2025-11-25T03:46:10.965608+00:00
MitaSFUuZ_Y,7648,44,11,2025-11-25T03:46:10.965610+00:00
Mju5IClGgGc,1594,0,1,2025-11-25T03:46:10.965612+00:00
MkjrMNCzENQ,24130,124,1,2025-11-25T03:46:10.965614+00:00
MluBnd_nhsc,3009,20,1,2025-11-25T03:46:10.965617+00:00
MmUlPtFbQKQ,428,83,134,2025-11-25T03:46:10.965619+00:00
MnPJt9yFiRk,31629,188,15,2025-11-25T03:46:10.965622+00:00
MnPZFqFF5Es,14794,483,4,2025-11-25T03:46:10.965624+00:00
MnRlRj2eWDQ,980,5,1,2025-11-25T03:46:10.965626+00:00
MoR7UPOXBOo,1692,72,2,2025-11-25T03:46:10.965629+00:00
Mq9cFwATQ8g,121930,4419,9,2025-11-25T03:46:10.965631+00:00
Mq_IPX84tfQ,5466,0,4,2025-11-25T03:46:10.965633+00:00
MrHSfOWgtFU,1179,0,12,2025-11-25T03:46:10.965635+00:00
MtoBRZMrwlQ,998,17,1,2025-11-25T03:46:10.965637+00:00
Mtr-zfH320I,30252,51,0,2025-11-25T03:46:10.965640+00:00
Mux-dj7QI8c,906,82,1,2025-11-25T03:46:10.965642+00:00
MwjGAlAguPE,78,6,1,2025-11-25T03:46:10.965644+00:00
Mxa7tgYRNO4,2224,0,1,2025-11-25T03:46:10.965647+00:00
MxhzN_X8D6w,1383,42,0,2025-11-25T03:46:11.556645+00:00
MyBP4r-TDXs,1127,26,2,2025-11-25T03:46:11.556662+00:00
N-Iq9jLnCj4,24602,561,5,2025-11-25T03:46:11.556665+00:00
N1Q4GagVIIw,1045,13,11,2025-11-25T03:46:11.556668+00:00
N2qeU3H6DIY,33136,0,3,2025-11-25T03:46:11.556671+00:00
N4XkhoML2ao,10620,118,0,2025-11-25T03:46:11.556673+00:00
N6vvj853p94,35348,546,0,2025-11-25T03:46:11.556676+00:00
N8a2LXiMU1E,179,0,7,2025-11-25T03:46:11.556679+00:00
N9pyvUVR4XQ,2863,5,2,2025-11-25T03:46:11.556681+00:00
NAxno-9OcFY,153323,1956,9,2025-11-25T03:46:11.556683+00:00
NB45qIFUhXM,894,14,0,2025-11-25T03:46:11.556686+00:00
NCMRnAjG348,23878,394,13,2025-11-25T03:46:11.556689+00:00
ND41rmjR64M,51,4,0,2025-11-25T03:46:11.556691+00:00
NDHr6zWy7Fg,3076,36,0,2025-11-25T03:46:11.556693+00:00
NG0_23x0IUs,29880,398,0,2025-11-25T03:46:11.556696+00:00
NG70kqTSTbU,0,0,0,2025-11-25T03:46:11.556698+00:00
NGfGLDh6RW4,114410,2949,47,2025-11-25T03:46:11.556701+00:00
NGzhvw5uMmk,15886,180,2,2025-11-25T03:46:11.556703+00:00
NIgK63_cCwg,1717,23,8,2025-11-25T03:46:11.556705+00:00
NJ2eii0PLR0,17276,99,1,2025-11-25T03:46:11.556708+00:00
NMNB_Wk9KXE,637,36,1,2025-11-25T03:46:11.556710+00:00
NMwuIt5slnk,764,20,0,2025-11-25T03:46:11.556712+00:00
NNqpz7X5H2E,12412,43,0,2025-11-25T03:46:11.556715+00:00
NRWkGxe83YE,18870,85,0,2025-11-25T03:46:11.556717+00:00
NS_VqCdq_DA,482966,11072,45,2025-11-25T03:46:11.556720+00:00
NSyUMSQm9Lw,2825,16,0,2025-11-25T03:46:11.556722+00:00
NTLcFZ69bmM,97135,0,0,2025-11-25T03:46:11.556724+00:00
NUY_TSS9RGU,7956,287,0,2025-11-25T03:46:11.556727+00:00
NVf3vl_Wouw,17360,537,0,2025-11-25T03:46:11.556729+00:00
NZCOixr6K_s,891,17,0,2025-11-25T03:46:11.556732+00:00
NaTYv5Q7LbE,736,28,2,2025-11-25T03:46:11.556734+00:00
NaZi7Ty1vjE,13597,102,1,2025-11-25T03:46:11.556736+00:00
Nax9s9fr-MA,1025,23,8,2025-11-25T03:46:11.556739+00:00
NbBCWOQDE54,27582,625,1,2025-11-25T03:46:11.556741+00:00
Ng0dMlhRGy0,24807,0,0,2025-11-25T03:46:11.556744+00:00
NgwUXIpIAr8,1655,20,0,2025-11-25T03:46:11.556746+00:00
NhFbUT9GvT8,1489,15,11,2025-11-25T03:46:11.556749+00:00
NlMH2pskcW8,81385,888,14,2025-11-25T03:46:11.556751+00:00
NnVQyE1pu28,1408,0,0,2025-11-25T03:46:11.556753+00:00
NnVfVHF84wM,151,5,0,2025-11-25T03:46:11.556756+00:00
NpG6A-dxoUE,920,11,2,2025-11-25T03:46:11.556758+00:00
Nq6oUeU3AG0,50893,0,7,2025-11-25T03:46:11.556760+00:00
NsSe8b7mTek,24180,106,5,2025-11-25T03:46:11.556762+00:00
Nsvv4ox69Ew,13934,0,0,2025-11-25T03:46:11.556765+00:00
NuVmGRlgOiY,3793049,92151,77,2025-11-25T03:46:11.556767+00:00
NvA6UZUd-0Q,7235,58,0,2025-11-25T03:46:11.556769+00:00
Nz0YXfi7JrQ,9319,0,0,2025-11-25T03:46:12.184709+00:00
O-Rrt4_bFis,473288,2230,0,2025-11-25T03:46:12.184728+00:00
O-nLleaVU4c,24053,115,0,2025-11-25T03:46:12.184732+00:00
O0gwFz0DZPk,308654,0,10,2025-11-25T03:46:12.184735+00:00
O1QNjEh7z0Y,28083,142,0,2025-11-25T03:46:12.184739+00:00
O1yteGbMSeQ,6333,344,2,2025-11-25T03:46:12.184742+00:00
O3vEDJpL2Eo,24838,239,0,2025-11-25T03:46:12.184745+00:00
O4p_V8lewgY,52158,313,0,2025-11-25T03:46:12.184747+00:00
O8_60N4AzSY,153578,939,33,2025-11-25T03:46:12.184750+00:00
O9o3p-7Y5b4,178151,574,1,2025-11-25T03:46:12.184753+00:00
OAZQVx8MZhg,2799,0,0,2025-11-25T03:46:12.184756+00:00
OB4krxZUKHQ,1094,0,0,2025-11-25T03:46:12.184759+00:00
OBFroLT7Iws,20508,209,23,2025-11-25T03:46:12.184762+00:00
OBsWuMh4rcw,6685,0,2,2025-11-25T03:46:12.184765+00:00
OCrWJY3jYo0,7611,54,0,2025-11-25T03:46:12.184768+00:00
OCuvQLFrtpY,794,15,2,2025-11-25T03:46:12.184771+00:00
ODlJdP93_zk,665,16,0,2025-11-25T03:46:12.184774+00:00
OE2ksOtkDa8,44749,629,2,2025-11-25T03:46:12.184777+00:00
OEG3Mbeqt44,2476,45,1,2025-11-25T03:46:12.184779+00:00
OFHqfjdWhiY,15651,360,0,2025-11-25T03:46:12.184783+00:00
OG1BgueUe3w,5908,99,0,2025-11-25T03:46:12.184785+00:00
OGpvqL4F4HQ,548232,0,44,2025-11-25T03:46:12.184788+00:00
OHM4pPBM3QE,70151,5489,31,2025-11-25T03:46:12.184790+00:00
OJHwpZhETVA,29597,245,1,2025-11-25T03:46:12.184792+00:00
OJWs-MG6VV4,21801,151,2,2025-11-25T03:46:12.184795+00:00
OJYI2JHGvSs,1627605,0,1,2025-11-25T03:46:12.184797+00:00
OJYsKuwUTxw,1245,7,0,2025-11-25T03:46:12.184799+00:00
OJbmdAn3WzU,39572,148,0,2025-11-25T03:46:12.184802+00:00
OJyjkqXMZB0,1328,27,0,2025-11-25T03:46:12.184804+00:00
OKPYnB9X7p4,110869,2180,37,2025-11-25T03:46:12.184806+00:00
OMcGnaY1a-k,4680,40,16,2025-11-25T03:46:12.184808+00:00
ONmYcmvPz3U,174894,0,1,2025-11-25T03:46:12.184811+00:00
ONta-8lbAhc,3947,0,0,2025-11-25T03:46:12.184813+00:00
OOok_cb5nGQ,23,5,0,2025-11-25T03:46:12.184815+00:00
ORszlagAoJg,624,15,3,2025-11-25T03:46:12.184817+00:00
ORw46hw3i3o,23,0,0,2025-11-25T03:46:12.184820+00:00
OS0nyYteFHo,1244,11,0,2025-11-25T03:46:12.184822+00:00
OSU4_mDxv-E,1122,14,3,2025-11-25T03:46:12.184824+00:00
OTKZy8F9cqo,1514,12,0,2025-11-25T03:46:12.184829+00:00
OUKSIMlK7rM,32792,96,0,2025-11-25T03:46:12.184831+00:00
OVQHyvJN1Uw,3634,91,0,2025-11-25T03:46:12.184834+00:00
OXQzyu5Hqq8,256267,1884,1,2025-11-25T03:46:12.184836+00:00
OXTLNRCnd-w,616,8,0,2025-11-25T03:46:12.184838+00:00
OZArHwRtCRc,11565,51,1,2025-11-25T03:46:12.184841+00:00
OaPck7dHF0Q,30541,111,6,2025-11-25T03:46:12.184843+00:00
OcoqoUbafO4,1693,16,0,2025-11-25T03:46:12.184846+00:00
OeVsBzDni7U,33966,605,67,2025-11-25T03:46:12.184848+00:00
OgC9v17VV80,697,24,2,2025-11-25T03:46:12.828450+00:00
OgJ87SvBJqs,2,0,0,2025-11-25T03:46:12.828470+00:00
OhUgrVqGHyM,639614,3302,3,2025-11-25T03:46:12.828475+00:00
Oiq2MRY-At4,2406,77,2,2025-11-25T03:46:12.828478+00:00
OjiQjQxE0xU,8156,46,1,2025-11-25T03:46:12.828481+00:00
OjxUKRqDYOY,826,8,0,2025-11-25T03:46:12.828483+00:00
Okikbmhcx-0,43599,613,1,2025-11-25T03:46:12.828486+00:00
Okmiixs8GA8,4056,52,0,2025-11-25T03:46:12.828489+00:00
OneGDV92qnc,8734,101,20,2025-11-25T03:46:12.828492+00:00
OqEh2O-WAAg,3871808,48377,139,2025-11-25T03:46:12.828495+00:00
OqrOiYa173s,25034,197,0,2025-11-25T03:46:12.828498+00:00
Or3OxhaPNW8,416540,0,0,2025-11-25T03:46:12.828502+00:00
OtCOZ45iMGc,1051,11,0,2025-11-25T03:46:12.828505+00:00
OuRrXwy_sXY,148339,2528,50,2025-11-25T03:46:12.828508+00:00
Ov1JSVNLEgA,269,10,1,2025-11-25T03:46:12.828511+00:00
OwpsvDynTlA,33096,385,0,2025-11-25T03:46:12.828514+00:00
OyyUCoCvK70,4525,248,2,2025-11-25T03:46:12.828517+00:00
Oz0_LeoASPc,69035,450,0,2025-11-25T03:46:12.828520+00:00
P-GhoO8DZEE,37152,0,0,2025-11-25T03:46:12.828522+00:00
P-hzPZFgBDM,130246,8245,10,2025-11-25T03:46:12.828525+00:00
P03sNpxOJOY,11242,281,4,2025-11-25T03:46:12.828528+00:00
P0AjpZ55m_A,1298,19,12,2025-11-25T03:46:12.828531+00:00
P0ijpixmwbc,1904,13,6,2025-11-25T03:46:12.828534+00:00
P1DmZd01Sqg,4375,21,1,2025-11-25T03:46:12.828536+00:00
P1FH1ehBpZ0,69330,537,4,2025-11-25T03:46:12.828539+00:00
P3EjKj5TDDY,543,15,0,2025-11-25T03:46:12.828545+00:00
P47e4bBk-jc,1908,25,0,2025-11-25T03:46:12.828548+00:00
P4Xq-s3Mz0k,1818,9,0,2025-11-25T03:46:12.828551+00:00
P7YyiRjWfn8,2129,31,1,2025-11-25T03:46:12.828554+00:00
P7ftD_pa8rY,654,27,4,2025-11-25T03:46:12.828556+00:00
P8AiUn9Nmzs,20769,1525,1,2025-11-25T03:46:12.828559+00:00
PAXTiUlNwh0,1568,12,0,2025-11-25T03:46:12.828562+00:00
PBQtMPVdYvE,64968,331,41,2025-11-25T03:46:12.828565+00:00
PCDzWuei90M,32579,2632,70,2025-11-25T03:46:12.828568+00:00
PCm2vA5sVSk,5659999,0,137,2025-11-25T03:46:12.828570+00:00
PCmNLtjVAGg,353867,5607,4,2025-11-25T03:46:12.828573+00:00
PFZEaCEP0_w,25792,0,1,2025-11-25T03:46:12.828576+00:00
PGmwzY_q6E8,14564,26,0,2025-11-25T03:46:12.828579+00:00
PI0xiotrlaQ,8528,0,0,2025-11-25T03:46:12.828581+00:00
PKLR3UNovEs,9787,67,0,2025-11-25T03:46:12.828584+00:00
PK_ase5CDjI,125002,5529,113,2025-11-25T03:46:12.828587+00:00
PLqprqjNE8k,49100,127,2,2025-11-25T03:46:12.828590+00:00
PLzE0IePS1s,259,2,5,2025-11-25T03:46:12.828593+00:00
POGwD2FrMMk,3463,0,0,2025-11-25T03:46:12.828596+00:00
POuAs7xUdLg,35285,202,1,2025-11-25T03:46:13.464585+00:00
PPemeqwZslw,1085,7,0,2025-11-25T03:46:13.464604+00:00
PQZCAps-TxY,33506,231,0,2025-11-25T03:46:13.464608+00:00
PRCz7l_R72M,1316,20,0,2025-11-25T03:46:13.464611+00:00
PRbTr-flJTM,23748,164,11,2025-11-25T03:46:13.464614+00:00
PSrzNUrrs_I,20915,0,0,2025-11-25T03:46:13.464616+00:00
PTcZy-5OjDQ,2044,30,3,2025-11-25T03:46:13.464619+00:00
PVydonfv_AA,202277,16965,134,2025-11-25T03:46:13.464621+00:00
PWIVh_bsg4g,40232,989,10,2025-11-25T03:46:13.464624+00:00
PWXeSiTGl1U,3521,35,2,2025-11-25T03:46:13.464626+00:00
PXYTK6ggDPo,223790,3325,14,2025-11-25T03:46:13.464629+00:00
PXqY1xhBjfc,971,19,0,2025-11-25T03:46:13.464631+00:00
PXvcDE4lYcA,8763,0,1,2025-11-25T03:46:13.464634+00:00
PZrifGRFQvY,1529,0,0,2025-11-25T03:46:13.464636+00:00
P_0qIc0U9Jo,67890,250,3,2025-11-25T03:46:13.464639+00:00
P_HoVQeKL_s,1266,16,0,2025-11-25T03:46:13.464641+00:00
PaZhZAh_hPg,28889,90,0,2025-11-25T03:46:13.464644+00:00
PbSWAD68qxc,1323,40,0,2025-11-25T03:46:13.464646+00:00
PbqNdhZqOZc,94838,1532,12,2025-11-25T03:46:13.464648+00:00
PbvgRBxdVlY,1037,11,1,2025-11-25T03:46:13.464651+00:00
PdW4Ys-V2d0,480087,29463,47,2025-11-25T03:46:13.464653+00:00
PdWGfB8Teiw,157946,4550,10,2025-11-25T03:46:13.464656+00:00
Pdv99nQWRKA,135323,1374,0,2025-11-25T03:46:13.464658+00:00
PePldk_HQ24,1580,41,0,2025-11-25T03:46:13.464660+00:00
Pe__tDg-i8Y,130693,325,8,2025-11-25T03:46:13.464663+00:00
PgSm09xCPvE,29008,0,0,2025-11-25T03:46:13.464665+00:00
Phm0MzlJF-4,25,4,3,2025-11-25T03:46:13.464667+00:00
PhrGyx4flCk,166464,0,0,2025-11-25T03:46:13.464670+00:00
Plx13EANmFA,48,10,10,2025-11-25T03:46:13.464672+00:00
PnMIS4rSfK4,3771,37,8,2025-11-25T03:46:13.464674+00:00
PnQTQIQ7utg,994,2,1,2025-11-25T03:46:13.464677+00:00
PoikoX6rxlo,2935,36,14,2025-11-25T03:46:13.464679+00:00
PoxQ9ojQ2j4,54484,0,0,2025-11-25T03:46:13.464681+00:00
PsUc-GtM-jc,301285,0,1,2025-11-25T03:46:13.464683+00:00
Puoc8HFxbCM,939,57,9,2025-11-25T03:46:13.464686+00:00
Pv2T3wl1FpM,7322,72,5,2025-11-25T03:46:13.464688+00:00
PvFjEtZDPCs,13298,20,1,2025-11-25T03:46:13.464690+00:00
PvK5zYcHTYQ,21273,522,6,2025-11-25T03:46:13.464702+00:00
PxgVWI2jv5E,7508,17,1,2025-11-25T03:46:13.464704+00:00
PyY9QGfjxlE,95,0,0,2025-11-25T03:46:13.464707+00:00
PybcelhnNDI,29289,437,2,2025-11-25T03:46:13.464709+00:00
PzMQNrpqO8A,806,11,2,2025-11-25T03:46:13.464712+00:00
Q-zx_q-mPg4,4349,21,2,2025-11-25T03:46:13.464714+00:00
Q0SR22c1AW4,91717,1705,297,2025-11-25T03:46:13.464716+00:00
Q14l5akA2Ck,1872,133,2,2025-11-25T03:46:13.464719+00:00
Q2J_-1XdyiY,213,5,0,2025-11-25T03:46:13.464721+00:00
Q2aYaumB1c4,16954,119,0,2025-11-25T03:46:13.464723+00:00
Q3l1YrwS6tg,300861,10038,78,2025-11-25T03:46:13.464726+00:00
Q3xaTsFwkQ4,2405856,20020,61,2025-11-25T03:46:13.464728+00:00
Q4THhoQUtVA,222242,0,6,2025-11-25T03:46:13.464731+00:00
Q5HYW1TZmnU,86925,1284,61,2025-11-25T03:46:14.102943+00:00
Q71q7vYR7tU,8248732,75502,0,2025-11-25T03:46:14.102964+00:00
Q72cS6F-S7Q,24299,1373,1,2025-11-25T03:46:14.102968+00:00
Q9xUGHQk4es,1736,0,0,2025-11-25T03:46:14.102972+00:00
QAOIHt2Nkwc,1600,19,1,2025-11-25T03:46:14.102975+00:00
QB0jacwcrAk,406,5,1,2025-11-25T03:46:14.102978+00:00
QBYVB9HwWoM,1273,20,0,2025-11-25T03:46:14.102981+00:00
QDgPFJ21eys,75526,708,5,2025-11-25T03:46:14.102984+00:00
QDgvLXQ756g,1774,59,8,2025-11-25T03:46:14.102987+00:00
QDjfQVeoSEg,28328,158,0,2025-11-25T03:46:14.102991+00:00
QELK4IAYYAw,38378,421,0,2025-11-25T03:46:14.102994+00:00
QERMxV1cAPM,17,5,4,2025-11-25T03:46:14.102997+00:00
QFCa5t3cuWc,34712,2049,8,2025-11-25T03:46:14.103000+00:00
QFZ7rY6cZdU,4131645,14542,131,2025-11-25T03:46:14.103003+00:00
QFoZnpDL7JI,351,10,0,2025-11-25T03:46:14.103006+00:00
QH9Y5v2pB3A,25350,663,113,2025-11-25T03:46:14.103009+00:00
QHIaamyfmjI,16843,84,1,2025-11-25T03:46:14.103012+00:00
QIZHOKuwB9k,160,3,1,2025-11-25T03:46:14.103015+00:00
QIvDU04eIUU,13155,0,4,2025-11-25T03:46:14.103018+00:00
QIyQPfu3Ao0,537604,18381,235,2025-11-25T03:46:14.103021+00:00
QJFHUgf30DE,8616,827,7,2025-11-25T03:46:14.103024+00:00
QKCL_0h3l-A,7729590,43798,22,2025-11-25T03:46:14.103027+00:00
QLAkrleznxM,8047,69,0,2025-11-25T03:46:14.103030+00:00
QLcb1nP_s_E,1642,14,5,2025-11-25T03:46:14.103034+00:00
QOBCyki5IFs,2125733,9419,12,2025-11-25T03:46:14.103037+00:00
QPO98N0A27A,1371,25,4,2025-11-25T03:46:14.103040+00:00
QQ6HnhVJPrw,50,10,0,2025-11-25T03:46:14.103043+00:00
QRD6QzpPlwU,2275482,0,27,2025-11-25T03:46:14.103046+00:00
QSGuI1jBzkM,1419,13,5,2025-11-25T03:46:14.103049+00:00
QSoU-EyvXXE,3051,97,6,2025-11-25T03:46:14.103052+00:00
QU3Vtn8ozxc,239553,4684,54,2025-11-25T03:46:14.103055+00:00
QU9y5rp5iK8,82900,340,0,2025-11-25T03:46:14.103058+00:00
QVFplIOQDVA,1140425,3293,5,2025-11-25T03:46:14.103061+00:00
QcZmNJU3TEE,1374,5,0,2025-11-25T03:46:14.103064+00:00
QfFzqY8REDY,888,8,0,2025-11-25T03:46:14.103067+00:00
QfYYLHz0Tsk,25690,0,0,2025-11-25T03:46:14.103070+00:00
Qise1Fup32A,56811,942,34,2025-11-25T03:46:14.103073+00:00
Qj4j6F3j8IM,601,11,0,2025-11-25T03:46:14.103076+00:00
QkrxjCnRTqk,26590,50,0,2025-11-25T03:46:14.103079+00:00
QktVV_sQmlY,37731,0,0,2025-11-25T03:46:14.103082+00:00
QlBCA5xST6c,3401838,14606,3,2025-11-25T03:46:14.103085+00:00
